Text,Text1,Text2,Text3
"$6,000",/ 4br - 2000ft2 - ,FULLY FURNISHED LAKE MICHIGAN HOME SHORT TERM LEASE AVAILABLE,"
        
            QR Code Link to This Post
            
        
Belgium, WI  53004$6000.00 / Month---------------------------Interested in this property?Reply to this listing for more information.---------------------------Property Details:4 BEDROOMS | 2 BATHROOMSFULLY FURNISHED SHORT TERM LEASE AVAILABLE. 

Beautiful lake house on the shores of Lake Michigan, available for the first time on a short term lease from December 1 - April 30 ONLY. Beautiful lake house on the shores of Lake Michigan, available for the first time. Located on a quiet lane with stunning views, and surrounded by farmland and country roads. Swim, fish and play right from your own private beach.

The Cozy Cabin is situated on almost a full acre and offers a quick escape to a quieter pace of life. Numerous spots inside and outside to hang out or spend the afternoon playing on the wide lawn. Ideal location close to world-class golf and spa facilities, and a short 30 min drive from Milwaukee, state parks, beaches. You can access the Ozaukee County trails right up the hill. There's a wood burning fireplace are available for chilly Wisconsin nights.

To get started, please answer a few questions about yourself at https://turbo.rent/li/T3duZXI6MzcxMTQ3?s=fb&p=986422***No Pets Allowed***Property Type: Single FamilyLease Terms:$6000.00/Month$6000.00 DepositLease Length: MonthlyAvailable:12/01/2022All Utilities IncludedUnit Amenities:Dishwasher Refrigerator Dryer Microwave Washer Oven FreezerBuilding Amenities:Cable Ready Lawn Furnished Near Parks Bicycle Parking Fireplace Garage Washer Dryer Hookups Off Street Parking Security Cameras---------------------------Interested in this property?Reply to this listing for more information.
    "
"$60,192",/ 3br - ,** MAKE HOME OWNERSHIP YOUR REALITY **,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$60,192",/ 3br - ,Say YES to your new home!!,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$46,080",/ 3br - ,** CALL ME ABOUT HOME OWNERSHIP **,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$65,664",/ 3br - ,Beautiful 3 bedroom home GREAT DEAL,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$75,072",/ 3br - ,HOME OWNERSHIP HAS NEVER BEEN EASIER!!!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$42,000",/ 3br - ,Come Join our community at Five Seasons,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$3,290",/ 3br - ,"3bed/2bath elevator, CTA, Lake, GYM, dishwasher, A/C, rooftop","
        
            QR Code Link to This Post
            
        
Please TEXT for FASTER response!!
312-857-8306
De' Xeunxom

Market rate: $3290 - $4278 (best pricing immediately lease start date with 16-17 month lease)

Rehabbed building in Edgewater, elevator building, gym, laundry room, roof top

-3 Bedroom / 2 Bathroom Apartment
-Stainless steel appliances (Fridge, electric stove/oven, microwave and dishwasher)
-in unit laundry
-full size washer/dryer
-Hardwood floor throughout
-black granite countertop in Kitchen and bathroom
-espresso cabinets
-4 burner stove
-tile surround bathtub
-Wall air conditioner(s)
-baseboard heating
-2 elevator building
-resident community lounge with billiard,
-24/7 access to fitness center
-roof top access (grilling area, lounge chairs)
-common laundry room
-on site management office
-on site maintenance
-few blocks to both CTA Red Line stops
-1 block to grocery store
-easy access to Lake Shore Dr
-Buses within walking distance #146, #151, #36, and #147 EXPRESS bus to Downtown
-bike/running path, lake, and beach just 2 blocks away
-Dogs and cats welcome (weight and breed restrictions)

*Select unit*
**Photo are for illustration purpose**
***Pricing and availability are subject to change***

North Star Real Estate Group
1249 W. Devon Ave, Chicago, IL 60660, Tel: 312-722-6773
    "
"$52,288",/ 3br - ,Get the keys to your new home today!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$3,245",/ 2br - ,"2bed/2.5bath, in-unit laundry, CTA, GYM, PATIO!!! LAKE, restaurants","
        
            QR Code Link to This Post
            
        
Please TEXT for FASTER response!!
312-857-8306
De' Xeunxom

Market rate: $3245

Uptown full amenity building near Lake and CTA
-2 bedroom / 2.5 bathroom
-*private balcony*
-Duplex down
-full amenity building
-laundry in unit
-updated kitchen
-ample counter space and kitchen island
-appliances: fridge, electric stove/oven, dishwasher and microwave
-big bedrooms (upto king size beds)
-walk in closet
-concrete flooring
-high ceiling
-updated bathroom with glass shower
-GRAND lobby
-in door swimming pool
-large GYM
-roof deck with panoramic view
-ground level outdoor space
-24/7 door staff
-dog(s)/cat(s) welcomed (weight and breed restriction)
-package receiving
-bike storage rooms
-about 1 block to CTA Red line Lawrence stop and 2 blocks to Argyle Red line stop
-near both Aragon Ballroom and Riviera Theatre
-3 major grocery stores within HALF a mile from the building
-3 blocks to Lake, beach
-easy entry/exit to Lake Shore Drive (LSD)

*SELECT unit*
**Photo are for illustration purpose**
***Pricing and availability are subject to change***

North Star Real Estate Group
1249 W. Devon Ave, Chicago, IL 60660, Tel: 312-722-6773
    "
